genre,number of features,features respectively
blues,12,0.4,0.25,0.475,0.9,0.5,0.58,0.125,0.62,0.9133333333333333,0.14666666666666667,0.52,0.17
blues,12,0.2,0.075,0.975,0.8666666666666667,0.5666666666666667,0.145,0.79,0.94,0.2966666666666667,0.3933333333333333,0.52,0.955
blues,12,0.4,0.05,0.975,0.9,0.6833333333333333,0.425,0.135,0.49,0.4766666666666667,0.36,0.20333333333333334,0.375
blues,12,0.1,0.925,0.85,0.7666666666666667,0.8166666666666667,0.57,0.25,0.16,0.68,0.15,0.5333333333333333,0.305
blues,12,0.4,0.1,0.95,0.1,0.5833333333333334,0.17,0.025,0.895,0.72,0.4166666666666667,0.8533333333333334,0.0
blues,12,0.9,0.05,0.875,0.8666666666666667,0.8083333333333333,0.56,0.255,0.64,0.68,0.13,0.5233333333333333,0.875
blues,12,0.2,0.75,0.875,0.9,0.6,0.555,0.59,0.625,0.48333333333333334,0.16333333333333333,0.23,0.385
blues,12,0.6,0.1,0.85,0.9833333333333333,0.575,0.175,0.145,0.195,0.5,0.6433333333333333,0.2,0.355
blues,12,0.7,0.35,0.875,0.9166666666666666,0.25833333333333336,0.325,0.135,0.205,0.29333333333333333,0.38,0.39666666666666667,0.895
blues,12,0.9,0.925,0.95,0.95,0.2833333333333333,0.29,0.23,0.235,0.67,0.8766666666666667,0.5133333333333333,0.925
blues,12,0.3,0.175,0.9,0.9,0.9166666666666666,0.385,0.53,0.78,0.36666666666666664,0.9966666666666667,0.07333333333333333,0.105
blues,12,0.7,0.2,0.55,0.8666666666666667,0.9916666666666667,0.635,0.415,0.875,0.95,0.92,0.7666666666666667,0.645
blues,12,0.1,0.2,0.4,0.65,0.425,0.695,0.485,0.185,0.31333333333333335,0.36333333333333334,0.8533333333333334,0.04
blues,12,0.1,0.2,0.8,0.95,0.5,0.505,0.325,0.195,0.10666666666666667,0.9533333333333334,0.91,0.885
blues,12,0.1,0.2,0.4,0.9666666666666667,0.5833333333333334,0.95,0.0,0.925,0.95,0.3933333333333333,0.23,0.855
blues,12,0.8,0.2,0.9,0.8333333333333334,0.9916666666666667,0.93,0.265,0.645,0.7066666666666667,0.9266666666666666,0.5733333333333334,0.87
blues,12,0.2,0.2,0.4,0.9833333333333333,0.44166666666666665,0.985,0.04,0.615,0.2966666666666667,0.3433333333333333,0.48,0.82
blues,12,0.5,0.2,0.825,0.65,0.4583333333333333,0.2,0.625,0.89,0.6766666666666666,0.3333333333333333,0.8166666666666667,0.585
blues,12,0.4,0.175,0.45,0.9166666666666666,0.75,0.05,0.465,0.66,0.9366666666666666,0.9966666666666667,0.8866666666666667,0.98
blues,12,0.8,0.2,0.4,0.7833333333333333,0.9916666666666667,0.665,0.95,0.11,0.3433333333333333,0.04666666666666667,0.9433333333333334,0.075
blues,12,0.8,0.2,0.95,0.9666666666666667,0.5166666666666667,0.34,0.46,0.88,0.06666666666666667,0.36,0.87,0.915
blues,12,0.5,0.175,0.95,0.8666666666666667,0.9916666666666667,0.99,0.005,0.185,0.31666666666666665,0.9633333333333334,0.54,0.85
blues,12,0.4,0.825,0.85,0.85,0.5916666666666667,0.39,0.095,0.355,0.45,0.43666666666666665,0.96,0.195
blues,12,0.9,0.825,0.2,0.25,0.9583333333333334,0.425,0.405,0.275,0.8733333333333333,0.56,0.18666666666666668,0.59
blues,12,1.0,0.475,0.725,0.9166666666666666,0.9416666666666667,0.885,0.53,0.615,0.2633333333333333,0.36333333333333334,0.47,0.86
blues,12,0.4,0.8,0.65,0.7333333333333333,0.9916666666666667,0.69,0.445,0.895,0.68,0.63,0.8,0.76
blues,12,0.2,0.525,0.6,0.9833333333333333,0.6583333333333333,0.93,0.745,0.275,0.28,0.19,0.5033333333333333,0.585
blues,12,0.1,0.0,0.0,0.9166666666666666,0.5333333333333333,0.85,0.055,0.385,0.92,0.6633333333333333,0.19,0.795
blues,12,0.3,0.0,0.875,0.9333333333333333,0.8833333333333333,0.465,0.48,0.4,0.13333333333333333,0.04666666666666667,0.17666666666666667,0.63
blues,12,0.2,0.425,0.9,0.13333333333333333,0.5666666666666667,0.975,0.01,0.215,0.3,0.35,0.03,0.87
blues,12,0.8,0.7,0.975,0.8,0.2,0.945,0.815,0.26,0.2833333333333333,0.33666666666666667,0.51,0.89
blues,12,0.7,0.175,0.725,0.11666666666666667,0.75,0.315,0.22,0.115,0.6166666666666667,0.8333333333333334,0.45666666666666667,0.175
blues,12,0.3,0.35,0.5,0.9166666666666666,0.925,0.685,0.435,0.895,0.7066666666666667,0.0033333333333333335,0.9166666666666666,0.705
blues,12,0.8,0.4,0.975,0.95,0.2833333333333333,0.13,0.665,0.88,0.8533333333333334,0.4,0.8333333333333334,0.745
blues,12,0.8,0.525,0.325,0.7666666666666667,0.10833333333333334,0.135,0.24,0.185,0.26,0.07333333333333333,0.49,0.79
blues,12,0.8,0.95,0.325,0.2,0.825,0.315,0.23,0.635,0.09,0.06,0.4533333333333333,0.73
blues,12,0.4,0.625,0.225,0.9166666666666666,0.9666666666666667,0.185,0.255,0.865,0.5133333333333333,0.6366666666666667,0.84,0.27
blues,12,0.1,0.775,0.8,0.35,0.9166666666666666,0.17,0.43,0.99,0.24,0.6566666666666666,0.13666666666666666,0.265
blues,12,1.0,0.35,0.8,0.6333333333333333,0.8,0.95,0.245,0.635,0.26666666666666666,0.9366666666666666,0.43666666666666665,0.855
blues,12,0.5,0.4,0.65,0.15,0.925,0.445,0.58,0.6,0.04,0.13333333333333333,0.9,0.255
blues,12,1.0,0.7,0.225,0.08333333333333333,0.9833333333333333,0.2,0.6,0.195,0.44666666666666666,0.9533333333333334,0.19,0.32
blues,12,1.0,0.325,0.975,0.65,0.39166666666666666,0.55,0.155,0.615,0.07333333333333333,0.14666666666666667,0.5033333333333333,0.255
blues,12,0.8,0.25,0.625,0.7666666666666667,0.8,0.55,0.615,0.605,0.6833333333333333,0.9633333333333334,0.01,0.28
blues,12,0.0,0.175,0.975,0.4666666666666667,0.8083333333333333,0.55,0.245,0.62,0.3,0.6466666666666666,0.45666666666666667,0.29
blues,12,0.8,0.975,0.95,0.5,0.9916666666666667,0.545,0.64,0.685,0.26,0.5966666666666667,0.8166666666666667,0.585
blues,12,0.0,0.8,0.25,0.16666666666666666,0.21666666666666667,0.555,0.62,0.615,0.06,0.14,0.19,0.115
blues,12,1.0,0.95,0.2,0.2833333333333333,0.975,0.185,0.315,0.17,0.016666666666666666,0.8833333333333333,0.02666666666666667,0.165
blues,12,0.9,0.55,0.95,0.9166666666666666,0.9666666666666667,0.97,0.01,0.205,0.67,0.3566666666666667,0.18333333333333332,0.8
blues,12,0.5,0.3,0.95,0.6333333333333333,0.7833333333333333,0.125,0.25,0.63,0.6633333333333333,0.3566666666666667,0.07,0.975
classical,12,0.0,0.825,0.25,0.13333333333333333,0.5,0.35,0.57,0.175,0.6433333333333333,0.89,0.5533333333333333,0.305
classical,12,0.1,0.25,0.475,0.45,0.5416666666666666,0.825,0.57,0.645,0.09333333333333334,0.15333333333333332,0.5366666666666666,0.33
classical,12,0.0,0.95,0.0,0.3333333333333333,0.7083333333333334,0.235,0.6,0.635,0.48333333333333334,0.6666666666666666,0.5166666666666667,0.44
classical,12,0.7,0.275,0.475,0.38333333333333336,0.9416666666666667,0.15,0.415,0.655,0.2866666666666667,0.3933333333333333,0.8333333333333334,0.84
classical,12,0.0,0.85,0.95,0.4666666666666667,0.48333333333333334,0.575,0.57,0.205,0.69,0.8966666666666666,0.5533333333333333,0.34
classical,12,0.2,0.25,0.925,0.0,0.5416666666666666,0.16,0.265,0.11,0.6433333333333333,0.08,0.8566666666666667,0.97
classical,12,0.0,0.25,0.925,0.016666666666666666,0.08333333333333333,0.435,0.755,0.415,0.30666666666666664,0.34,0.84,0.86
classical,12,0.8,0.25,0.95,0.06666666666666667,0.14166666666666666,0.945,0.005,0.92,0.47333333333333333,0.92,0.87,0.93
classical,12,0.0,0.85,0.125,0.0,0.9666666666666667,0.145,0.785,0.815,0.30333333333333334,0.95,0.20333333333333334,0.915
classical,12,0.0,0.225,0.2,0.4666666666666667,0.9583333333333334,0.14,0.775,0.18,0.27666666666666667,0.9733333333333334,0.21666666666666667,0.87
classical,12,0.0,0.225,0.175,0.35,0.9333333333333333,0.44,0.43,0.35,0.31,0.37333333333333335,0.8633333333333333,0.96
classical,12,1.0,0.725,0.925,0.06666666666666667,0.49166666666666664,0.14,0.775,0.25,0.28,0.35,0.51,0.79
classical,12,1.0,0.7,0.025,0.0,0.9833333333333333,0.125,0.765,0.86,0.6866666666666666,0.3566666666666667,0.8166666666666667,0.79
classical,12,0.9,0.975,0.125,0.25,0.48333333333333334,0.92,0.7,0.185,0.27666666666666667,0.9,0.8133333333333334,0.78
classical,12,0.7,0.775,0.025,0.0,0.09166666666666666,0.23,0.99,0.125,0.6566666666666666,0.91,0.01,0.24
classical,12,0.8,0.725,0.6,0.18333333333333332,0.4583333333333333,0.785,0.0,0.98,0.08,0.33666666666666667,0.4533333333333333,0.19
classical,12,0.9,0.875,0.95,0.7166666666666667,0.25833333333333336,0.965,0.245,0.16,0.26,0.86,0.02,0.765
classical,12,0.9,0.825,0.275,0.35,0.9583333333333334,0.51,0.285,0.575,0.6266666666666667,0.41333333333333333,0.5466666666666666,0.67
classical,12,0.9,0.775,0.85,0.0,0.6583333333333333,0.985,0.08,0.4,0.4666666666666667,0.33,0.16666666666666666,0.59
classical,12,0.5,0.8,0.55,0.0,0.7083333333333334,0.44,0.08,0.36,0.4633333333333333,0.37333333333333335,0.16333333333333333,0.835
classical,12,0.2,0.925,0.55,0.0,0.525,0.98,0.075,0.98,0.89,0.8733333333333333,0.7633333333333333,0.84
classical,12,0.9,0.725,0.275,0.4166666666666667,0.1,0.995,0.0,0.865,0.9166666666666666,0.61,0.8,0.275
classical,12,0.2,0.725,0.325,0.5666666666666667,0.8833333333333333,0.805,0.025,0.785,0.013333333333333334,0.32666666666666666,0.8633333333333333,0.07
classical,12,0.5,0.9,0.0,0.05,0.55,0.42,0.0,0.395,0.8766666666666667,0.9133333333333333,0.21333333333333335,0.86
classical,12,1.0,0.925,0.175,0.38333333333333336,0.9833333333333333,0.335,0.615,0.405,0.29333333333333333,0.9333333333333333,0.21666666666666667,0.935
classical,12,1.0,0.625,0.15,0.4166666666666667,0.9833333333333333,0.86,0.025,0.815,0.98,0.9566666666666667,0.8833333333333333,0.945
classical,12,1.0,0.75,0.85,0.0,0.48333333333333334,0.07,0.55,0.2,0.28,0.91,0.02666666666666667,0.86
classical,12,0.5,0.85,0.9,0.0,0.8916666666666667,0.245,0.405,0.205,0.6633333333333333,0.8933333333333333,0.8366666666666667,0.77
classical,12,0.6,0.975,0.85,0.25,0.48333333333333334,0.925,0.085,0.215,0.29,0.37333333333333335,0.5533333333333333,0.835
classical,12,0.6,0.8,0.875,0.016666666666666666,0.925,0.15,0.74,0.2,0.3,0.4033333333333333,0.4266666666666667,0.815
classical,12,0.9,0.65,0.825,0.26666666666666666,0.9416666666666667,0.84,0.995,0.14,0.18333333333333332,0.87,0.18,0.685
classical,12,0.7,0.9,0.025,0.2,0.9166666666666666,0.93,0.0,0.155,0.5166666666666667,0.8933333333333333,0.66,0.115
classical,12,1.0,0.775,0.85,0.7333333333333333,0.6166666666666667,0.22,0.935,0.065,0.43666666666666665,0.5833333333333334,0.48,0.28
classical,12,0.8,0.825,0.85,0.4166666666666667,0.925,0.51,0.5,0.0,0.4866666666666667,0.0,0.7866666666666666,0.74
classical,12,0.8,0.225,0.9,0.43333333333333335,0.35,0.89,0.5,0.915,0.88,0.9033333333333333,0.9266666666666666,0.96
classical,12,1.0,0.9,0.875,0.31666666666666665,0.55,0.84,0.995,0.05,0.49,0.57,0.7966666666666666,0.18
classical,12,1.0,0.625,0.875,0.31666666666666665,0.55,0.83,0.5,0.58,0.49,0.59,0.42,0.935
classical,12,0.4,0.525,0.0,0.5833333333333334,0.06666666666666667,0.12,0.5,0.01,0.6566666666666666,0.8566666666666667,0.12,0.19
classical,12,0.4,0.75,0.45,0.06666666666666667,0.725,0.95,0.02,0.17,0.69,0.9033333333333333,0.5066666666666667,0.195
classical,12,0.0,0.45,0.875,0.6166666666666667,0.9583333333333334,0.825,0.5,0.955,0.8933333333333333,0.9133333333333333,0.4866666666666667,0.165
classical,12,0.6,0.175,0.125,0.6,0.9916666666666667,0.455,0.5,0.645,0.4533333333333333,0.8933333333333333,0.99,0.265
classical,12,0.2,0.6,0.825,0.6333333333333333,0.5166666666666667,0.095,0.495,0.625,0.9733333333333334,0.9133333333333333,0.8866666666666667,0.89
classical,12,0.0,0.9,0.1,0.6833333333333333,0.5833333333333334,0.0,0.27,0.7,0.6833333333333333,0.38666666666666666,0.5566666666666666,0.87
classical,12,0.0,0.0,0.85,0.05,0.9916666666666667,0.0,0.44,0.405,0.9333333333333333,0.0033333333333333335,0.23666666666666666,0.855
classical,12,0.9,0.3,0.025,0.4666666666666667,0.03333333333333333,0.475,0.995,0.41,0.8866666666666667,0.9766666666666667,0.20666666666666667,0.885
classical,12,0.2,0.1,0.85,0.21666666666666667,0.7666666666666667,0.0,0.27,0.655,0.6933333333333334,0.9366666666666666,0.8733333333333333,0.88
classical,12,0.0,0.725,0.925,0.4,0.6833333333333333,0.99,0.205,0.5,0.45666666666666667,0.9366666666666666,0.22,0.155
classical,12,0.5,0.625,0.075,0.016666666666666666,0.5416666666666666,0.315,0.945,0.655,0.6866666666666666,0.9533333333333334,0.5233333333333333,0.31
classical,12,0.3,0.975,0.8,0.03333333333333333,0.7333333333333333,0.29,0.79,0.4,0.94,0.5833333333333334,0.54,0.225
classical,12,0.4,0.675,0.975,0.9333333333333333,0.9166666666666666,0.92,0.815,0.13,0.6366666666666667,0.30666666666666664,0.77,0.115
classical,12,0.8,0.75,0.825,0.36666666666666664,0.4166666666666667,0.805,0.97,0.02,0.08333333333333333,0.6333333333333333,0.41333333333333333,0.265
classical,12,0.9,0.9,0.15,0.95,0.9583333333333334,0.285,0.78,0.555,0.31666666666666665,0.31333333333333335,0.4666666666666667,0.82
classical,12,1.0,0.55,0.15,0.85,0.9333333333333333,0.755,0.435,0.55,0.3433333333333333,0.89,0.8233333333333334,0.16
classical,12,0.3,0.975,0.675,0.45,0.7166666666666667,0.96,0.0,0.215,0.33666666666666667,0.9033333333333333,0.8933333333333333,0.985
classical,12,0.2,0.85,0.075,0.7166666666666667,0.7,0.7,0.1,0.88,0.6566666666666666,0.34,0.8166666666666667,0.01
classical,12,0.6,0.25,0.325,0.95,0.26666666666666666,0.56,0.26,0.185,0.6766666666666666,0.66,0.53,0.35
classical,12,0.3,0.8,0.225,0.8666666666666667,0.975,0.335,0.585,0.18,0.6766666666666666,0.9133333333333333,0.5066666666666667,0.87
classical,12,1.0,0.6,0.15,0.85,0.05,0.035,0.5,0.26,0.46,0.14333333333333334,0.2633333333333333,0.885
classical,12,0.1,0.15,0.675,0.5166666666666667,0.95,0.95,0.01,0.16,0.24333333333333335,0.37,0.52,0.83
classical,12,0.0,0.15,0.85,0.9833333333333333,0.9916666666666667,0.695,0.015,0.885,0.7133333333333334,0.14666666666666667,0.8333333333333334,0.74
classical,12,0.1,0.075,0.425,0.7333333333333333,0.9916666666666667,0.07,0.215,0.59,0.63,0.9266666666666666,0.8533333333333334,0.83
classical,12,0.0,0.375,0.425,0.9333333333333333,0.9,0.95,0.8,0.645,0.31666666666666665,0.9033333333333333,0.53,0.81
classical,12,0.2,0.05,0.95,0.95,0.975,0.15,0.495,0.94,0.8933333333333333,0.3466666666666667,0.8233333333333334,0.83
classical,12,0.9,0.975,0.225,0.0,0.5833333333333334,0.7,0.805,0.92,0.30666666666666664,0.9566666666666667,0.91,0.945
classical,12,0.9,0.975,0.15,0.016666666666666666,0.5833333333333334,0.35,0.11,0.4,0.5033333333333333,0.36,0.24,0.155
classical,12,0.6,0.975,0.4,0.6333333333333333,0.5833333333333334,0.325,0.9,0.515,0.9733333333333334,0.96,0.0033333333333333335,0.465
classical,12,0.4,0.975,0.25,0.03333333333333333,0.5833333333333334,0.35,0.805,0.005,0.9266666666666666,0.42333333333333334,0.25333333333333335,0.935
classical,12,0.4,0.7,0.325,0.016666666666666666,0.5833333333333334,0.575,0.275,0.66,0.7066666666666667,0.41,0.5633333333333334,0.945
classical,12,0.4,0.625,0.175,0.9,0.5666666666666667,0.67,0.8,0.86,0.88,0.36333333333333334,0.78,0.8
classical,12,0.3,0.675,0.175,0.06666666666666667,0.575,0.655,0.75,0.87,0.9066666666666666,0.36,0.84,0.815
classical,12,0.5,0.7,0.175,0.05,0.575,0.395,0.78,0.35,0.88,0.35333333333333333,0.23333333333333334,0.845
classical,12,0.4,0.65,0.175,0.05,0.575,0.31,0.405,0.505,0.89,0.86,0.7733333333333333,0.945
classical,12,0.3,0.625,0.175,0.03333333333333333,0.5666666666666667,0.325,0.435,0.175,0.88,0.6666666666666666,0.8133333333333334,0.8
classical,12,0.3,0.575,0.175,0.05,0.5666666666666667,0.67,0.0,0.815,0.006666666666666667,0.37333333333333335,0.8633333333333333,0.73
classical,12,0.4,0.6,0.175,0.016666666666666666,0.5666666666666667,0.66,0.44,0.85,0.8766666666666667,0.93,0.8733333333333333,0.195
classical,12,0.4,0.625,0.175,0.9,0.5666666666666667,0.935,0.41,0.845,0.27,0.5633333333333334,0.5333333333333333,0.845
classical,12,0.2,0.55,0.175,0.9,0.5666666666666667,0.235,0.03,0.435,0.4666666666666667,0.37,0.23,0.865
classical,12,0.8,0.65,0.65,0.7833333333333333,0.925,0.625,0.415,0.87,0.8933333333333333,0.9166666666666666,0.8433333333333334,0.86
classical,12,0.6,0.825,0.275,0.31666666666666665,0.7416666666666667,0.955,0.435,0.09,0.27666666666666667,0.6266666666666667,0.2,0.84
classical,12,0.6,0.975,0.15,0.7833333333333333,0.3416666666666667,0.78,0.81,0.825,0.8933333333333333,0.9133333333333333,0.8333333333333334,0.285
classical,12,0.9,0.725,0.9,0.4666666666666667,0.0,0.1,0.17,0.19,0.006666666666666667,0.5,0.48333333333333334,0.0
classical,12,0.6,0.775,0.625,0.95,0.9916666666666667,0.335,0.21,0.175,0.89,0.9366666666666666,0.55,0.875
classical,12,0.9,0.525,0.375,0.0,0.5583333333333333,0.92,0.755,0.835,0.2833333333333333,0.3466666666666667,0.8466666666666667,0.865
classical,12,1.0,0.55,0.675,0.05,0.825,0.975,0.265,0.86,0.9,0.38333333333333336,0.8466666666666667,0.875
classical,12,0.0,0.425,0.1,0.0,0.5583333333333333,0.685,0.805,0.18,0.8966666666666666,0.6166666666666667,0.8266666666666667,0.83
classical,12,0.0,0.975,0.675,0.05,0.9333333333333333,0.165,0.455,0.875,0.88,0.9233333333333333,0.84,0.815
classical,12,0.9,0.525,0.425,0.08333333333333333,0.9583333333333334,0.375,0.22,0.38,0.45666666666666667,0.30666666666666664,0.8166666666666667,0.925
classical,12,0.0,0.45,0.225,0.016666666666666666,0.5833333333333334,0.955,0.0,0.18,0.29,0.15666666666666668,0.5133333333333333,0.81
classical,12,0.6,0.6,0.5,0.0,0.6,0.435,0.155,0.415,0.4533333333333333,0.8733333333333333,0.15,0.765
classical,12,1.0,0.95,0.875,0.03333333333333333,0.5166666666666667,0.12,0.005,0.39,0.18666666666666668,0.6966666666666667,0.006666666666666667,0.695
classical,12,1.0,0.875,0.875,0.03333333333333333,0.575,0.45,0.0,0.215,0.4666666666666667,0.74,0.21333333333333335,0.935
classical,12,1.0,0.6,0.875,0.03333333333333333,0.5916666666666667,0.13,0.0,0.995,0.11333333333333333,0.13666666666666666,0.3,0.32
classical,12,0.5,0.9,0.7,0.8,0.5166666666666667,0.14,0.405,0.32,0.6933333333333334,0.13666666666666666,0.52,0.055
classical,12,0.0,0.975,0.05,0.8333333333333334,0.5166666666666667,0.97,0.775,0.91,0.03,0.38666666666666666,0.9166666666666666,0.935
classical,12,0.6,0.975,0.875,0.5833333333333334,0.49166666666666664,0.96,0.76,0.155,0.8733333333333333,0.88,0.19333333333333333,0.815
classical,12,1.0,0.95,0.9,0.9833333333333333,0.9833333333333333,0.035,0.285,0.865,0.8833333333333333,0.0,0.7866666666666666,0.015
classical,12,0.8,0.975,0.9,0.7333333333333333,0.75,0.345,0.265,0.28,0.6833333333333333,0.83,0.8733333333333333,0.81
classical,12,0.0,0.9,0.425,0.05,0.5333333333333333,0.94,0.74,0.805,0.29,0.12,0.7866666666666666,0.76
classical,12,1.0,0.975,0.875,0.016666666666666666,0.4583333333333333,0.12,0.0,0.975,0.8833333333333333,0.4,0.8066666666666666,0.055
classical,12,1.0,0.975,0.875,0.5,0.5833333333333334,0.425,0.405,0.405,0.9133333333333333,0.62,0.20666666666666667,0.8
