9,0,0,9.33333333333333,3,6.4,3.1,7.45,3.53333333333333,9.1,14.345419825879,14.6172839227833,14.6743560503935,13.831492880054,13.431657856872,13.4003925215392,13.327541724666,13.218391018047,12.941528111908,12.4254605356611,12.2066077777645,12.1172974386154,12.3372948814846,11.8730554967301,11.8476462745511,11.6381463635258,11.4928901820064,11.1294659663779,11.1608853706095,11.0311948832373,10.8751097383324,10.7454464679204,10.7661412412556,10.4613528798406,9.93820160368334,9.5518108290554,9.15544686031908,9.06034919367139,9.05321714522567,9.04665731517125,9.04129106597196,9.03873335053655,3.224517,3.56527,3.622494,1.489298,1.017727,0.907353,0.755925,0.73956,0.527458,0.310097,0.242606,0.217432,0.281768,0.17217,0.183558,0.137384,0.122004,0.082661,0.085628,0.0744,0.069614,0.059524,0.062364,0.043073,0.024747,0.01732,0.010645,0.008881,0.008593,0.008494,0.008445,0.008423
8,5.75,2,7.83333333333333,9.91666666666666,5.2,5.9,7,6.2,1.1,14.1837440301805,13.3703677562595,12.885369072779,12.3860018052465,12.0910635756247,11.6527618154333,11.6934784457411,11.1170909802258,11.087228837722,11.1491769984765,11.3518986569826,11.1008672852312,11.0164676862405,11.364140654758,10.8796265782316,10.9697453742786,10.9876330335657,11.0723747721303,10.8445252174931,10.8877966938044,10.8811397222742,10.9015057120447,10.7817395525691,10.5896560319072,10.1041486790729,9.74111065377451,8.94591177780008,8.3781265249584,7.81807059304706,7.78526259653206,7.78517975156721,7.78412266790825,2.496018,0.890625,0.518544,0.300918,0.216153,0.143687,0.144653,0.082232,0.077984,0.08303,0.100935,0.078401,0.072321,0.110782,0.06301,0.071495,0.069364,0.076383,0.060037,0.063703,0.063473,0.064338,0.063024,0.049043,0.029135,0.02063,0.009391,0.005343,0.00269,0.002426,0.002405,0.002403
3,8,6,1.66666666666666,2.91666666666666,7.85,5,9.85,4.66666666666666,0.566666666666666,14.4963058412,14.1076624901364,12.9868967196808,13.7728672473545,13.1641707514337,12.7978098350892,12.0710597334257,12.6877300170229,12.3428310094647,12.1915627553681,12.7921820407786,12.4453018492986,11.5688473848521,11.3039353820736,11.1625052903408,11.2890544509771,10.909980630553,10.2239391724129,10.1437617901408,9.91980094609822,9.70385921617379,9.61497606187231,9.60107652923337,9.4116786431948,9.15984382829884,8.62852755004667,8.21504739526163,7.75896041845708,7.63446545022297,7.62377641962303,7.61601926306027,7.61241393095396,4.149411,2.06021,0.721897,1.54952,0.772271,0.496371,0.259193,0.409501,0.329327,0.253295,0.42504,0.329971,0.140251,0.096962,0.086681,0.093527,0.066816,0.033578,0.031126,0.025282,0.019389,0.017928,0.017633,0.014301,0.011277,0.00665,0.004368,0.002709,0.002152,0.002055,0.002031,0.002024
9,8,7.75,5,1.33333333333333,0.05,5.1,9.95,9.63333333333333,0.233333333333333,14.4754401886252,14.2717525678612,13.2155006684984,13.0419278090173,12.6379893567759,12.2595398154637,11.7603272793597,12.5354289353505,12.703024685733,12.6134946080536,12.3839546336947,11.0879291935742,10.830167475337,10.6878899477605,10.74090574935,10.7153102092491,10.5770092879979,10.5647564849585,10.4677429653868,10.4939781403526,10.4566678635349,10.4328668503905,10.4030045789556,10.3370387812422,10.0953652010588,9.68791329777125,9.36871351456835,9.24304236753711,9.24937371165156,9.22900906110516,9.22501703273437,9.22176830194334,3.435503,2.177531,0.770745,0.606553,0.43263,0.278782,0.158985,0.357241,0.407974,0.364703,0.315905,0.085389,0.059589,0.051912,0.055191,0.053711,0.046418,0.04604,0.042094,0.04255,0.040699,0.039731,0.038885,0.036281,0.028702,0.018629,0.013497,0.011058,0.010494,0.010196,0.010148,0.010115
10,9.5,4.5,5,0.25,0.05,5.3,9.65,9.83333333333333,0.233333333333333,13.7924396358575,14.0675015108683,12.8563467468355,13.2720579126791,13.7374780492424,12.8560482995532,11.8232098924221,12.0692021423381,11.8914847149289,12.6714989677637,11.7940256453215,12.1243641158781,10.8627527221482,10.6882777513415,10.8084099991376,10.8396168443454,10.9152535103936,10.2350687201062,9.65239885653784,9.5083505771411,9.34086211995651,9.28863535233954,9.24149148583109,9.15132207272355,8.92520121997332,8.40984187516213,7.95485722239499,7.52746728779404,7.37822983983327,7.37590984924511,7.36608649122089,7.3633935914654,1.729149,2.287943,0.577201,0.771765,1.1259,0.483425,0.165266,0.228235,0.185087,0.385566,0.167877,0.219577,0.067975,0.051565,0.059479,0.061313,0.066199,0.035846,0.019069,0.015892,0.013478,0.012764,0.012246,0.011136,0.008994,0.005342,0.003415,0.002154,0.001678,0.001604,0.001583,0.001578
10,9.5,7.75,5,0.25,0.05,5,9.9,4.86666666666666,0.333333333333333,14.0342250056769,13.9667346949465,13.8144148283814,13.7499171064052,14.0254462872779,12.7940475370317,12.4171386030381,12.8334932449378,13.075639207249,13.147723121139,12.750097424379,12.6532676403291,12.387947426267,11.9034017657733,11.2638928569404,11.2488807892991,11.2760742453666,11.0334387557473,10.863328607813,10.7230100878709,10.7410491164502,10.6044213995161,10.2088023822648,10.1544883136871,9.98102682349824,9.24317389492848,8.64855833073146,8.12293120661261,7.91882511705445,7.90531603794107,7.90245500181047,7.89858160265477,2.088201,1.72102,1.297257,1.220612,1.534011,0.532414,0.304244,0.444952,0.568566,0.606004,0.411978,0.366124,0.280639,0.178933,0.092292,0.09135,0.092075,0.073466,0.062223,0.05413,0.05422,0.04734,0.031829,0.030768,0.026446,0.012339,0.006831,0.003948,0.002897,0.002723,0.002705,0.002694
4,9.5,7.75,5,8.91666666666666,0.05,5,5.45,2.8,3.26666666666666,13.8213346666057,14.0170409673058,12.8992361821385,12.9407742746598,13.0057461097931,11.8651341484672,11.4416985981794,11.7734720663854,11.942499295125,12.2966296639511,11.6815109652543,10.7337245502596,10.1556258337504,10.1735002142637,10.0727411593053,10.122002851009,10.1129711493919,9.96391453030973,9.9180050516617,9.91348664169721,9.90516344210463,9.8793197817719,9.88798375899312,9.80012812221562,9.56503659649277,9.04093180069462,8.52179846166764,7.80574195538922,6.88787105976787,6.20529962578212,6.14847531441213,6.13238433656898,1.783568,1.731436,0.691977,0.564111,0.642673,0.183685,0.122237,0.158823,0.199993,0.277226,0.140483,0.057655,0.031487,0.031119,0.028236,0.029696,0.029359,0.025127,0.02414,0.023776,0.023778,0.023289,0.023147,0.021335,0.017195,0.010013,0.006016,0.002979,0.001198,0.000551,0.000475,0.000465
4,8,6,5,4,0.05,1.15,7.75,6.33333333333333,0.833333333333333,14.3316590713966,14.3318531451478,12.9653714230931,13.0859651507636,13.5177645224698,12.7048000706026,12.3396120495465,13.0532974802903,13.2576929182197,13.0277922080695,12.3077156114684,11.1167073823617,10.9872965277637,10.8957054137054,10.7938784676183,10.6616396099905,10.6849484533825,10.3997153589367,10.5004203817284,10.1425813092859,10.2829299978913,10.111978409082,10.0285383734463,9.49450666223573,9.2587492860028,8.73223933552313,8.45581313962367,8.11347147157178,7.97433084623387,7.94213550483262,7.92278078722474,7.91215578125434,3.020324,2.452221,0.620169,0.621151,0.943657,0.520474,0.269192,0.639224,0.679237,0.56714,0.282146,0.079697,0.072436,0.064295,0.062544,0.050994,0.051568,0.03935,0.043337,0.03042,0.034386,0.029616,0.028322,0.016827,0.012383,0.007412,0.005683,0.003837,0.003058,0.002821,0.00276,0.002731
4,9.5,6,5,0.25,7.4,8.5,0.55,9.96666666666666,0.0666666666666666,13.8716196114306,14.0934483192039,12.9072359574371,12.7677033886844,12.9815140703435,12.3140319546157,11.2963837690378,11.8885114273063,12.5391631009747,12.9418027754508,12.5685975494925,11.5348224017512,10.8183936189377,10.4404220265987,10.5362100887702,10.4015276346371,10.4009564607606,10.4482383220687,10.34788628018,10.4283264980971,10.3135754665023,10.2621965467614,10.2145495305094,10.117595722095,9.93523976753397,9.33863021894954,8.81629852046985,8.1336075344954,7.21794132796958,6.58265551929266,6.54445481977967,6.54690629136387,1.709455,1.88083,0.743794,0.691732,0.700533,0.26895,0.102728,0.177461,0.351884,0.530535,0.394083,0.12091,0.07336,0.040755,0.04498,0.039619,0.038934,0.04145,0.037201,0.040275,0.03578,0.033872,0.032119,0.029159,0.024816,0.013647,0.008238,0.004065,0.00164,0.000796,0.000701,0.0007
7,9.5,6,5,0.25,7.85,2.6,6.75,7.1,3.3,14.2745992394255,14.0174555598554,12.1873684668913,12.0114460334006,11.8181724822414,11.5369750646287,11.4276111085042,11.4161816260723,11.5527097092749,11.5897385303071,11.5951872568883,12.7063696615026,10.8516759360748,10.3036649394644,9.81389982791147,9.55127166945679,9.69726673975621,9.54281212982625,9.48806032615837,9.35415275054837,9.29871216237231,9.33895851101706,9.89970495218847,9.64157849791355,9.04683616639098,8.41497574066364,7.97319888215673,7.40148594282277,7.13348760518899,7.11228161535883,7.10279440657846,7.09849765865251,3.130011,1.829881,0.248961,0.206126,0.172083,0.125378,0.112275,0.109944,0.125935,0.130023,0.136611,0.441108,0.063042,0.035705,0.021852,0.016849,0.019608,0.016378,0.01585,0.013535,0.012934,0.013481,0.024151,0.018929,0.010155,0.005342,0.003455,0.001946,0.001344,0.001236,0.001217,0.001212
10,8,7.75,5,2.08333333333333,0.05,5,6.8,4.76666666666666,1.3,14.0336712356492,13.713889648212,12.3055750596215,12.2217029835472,11.8336582650493,11.5058264835404,11.1483816341362,11.2792188467407,11.4232352651141,11.1783612835546,11.175195909928,11.5186311833586,10.4495002517023,10.2967524973087,10.2175931684883,10.1589032052124,10.1324540345343,10.150594942654,10.1301831471732,10.1251545213292,10.1353234545547,10.1412406710156,10.1244980871865,10.0478328166305,9.83445504992151,9.27351810536459,8.76117184700615,8.05014316441746,7.21994388919735,6.79928755834468,6.77270407664121,6.77730291573578,2.197204,1.407153,0.309812,0.248719,0.17207,0.133227,0.084354,0.096094,0.111021,0.086969,0.085873,0.129362,0.040983,0.034726,0.032324,0.030891,0.029548,0.029954,0.029769,0.029547,0.029868,0.030234,0.029427,0.027507,0.022348,0.012612,0.007691,0.003827,0.001637,0.000956,0.000878,0.00088
3,9.5,6,5,2.91666666666666,7.85,5.2,9.55,9.9,0.0666666666666666,14.3664855837795,13.9130134333663,13.494970497995,13.1864135786345,13.4551329911371,13.642517071323,12.625313272155,12.8302923713081,13.7126517644765,13.3646597033747,13.5129816841631,12.7332545151766,11.4672834405057,10.9781989081052,11.1325854726411,11.1293560137507,11.1759768079606,11.0319025009311,10.7892592388869,10.4528007819468,10.5357868209003,10.1654371091428,10.1614390706881,10.0110251577508,9.93198039970192,9.37412019267562,8.68788945120332,7.94249458295997,7.01815789502205,6.32650298088722,6.28375292147998,6.28225496861141,3.116532,1.571927,1.116444,0.755082,0.888647,1.293639,0.38976,0.455115,1.063928,0.778487,0.914337,0.445281,0.116913,0.071691,0.08397,0.087783,0.087615,0.073311,0.05752,0.040877,0.045013,0.030907,0.030574,0.026444,0.024332,0.014248,0.007178,0.003397,0.00141,0.000611,0.000541,0.000539
9,9.5,9.25,5,0.75,0.05,8.35,0.55,6.63333333333333,4.46666666666666,14.2932388497966,14.5504265336395,13.6060230202492,13.4181268542416,13.9424134182664,13.3518020225194,12.5660186908909,13.2078818194634,13.2316076344835,13.3588580319806,14.0820420839595,13.1230571514674,11.9427521947746,11.264673397945,11.3045150668469,11.2784388813505,11.508152939829,11.0747426822027,10.74510700629,10.8683627153685,11.2731822137495,11.2848400408805,10.6631156708134,9.84831902448237,9.68423740260863,9.16690124077493,9.11916721102734,8.04368070064617,7.00013698197158,6.16596698511422,6.03256712969321,6.02479257552125,2.554438,2.99602,1.489939,0.862582,1.472718,0.903132,0.355653,0.658299,0.671829,0.852885,1.634815,0.831299,0.206311,0.093003,0.096163,0.092862,0.118589,0.076,0.055244,0.062418,0.09188,0.103141,0.051182,0.022606,0.019276,0.011327,0.01046,0.003881,0.001403,0.00054,0.000425,0.000419
10,9.5,2.75,5.16666666666666,2.41666666666666,0.65,2.6,5.6,6.43333333333333,5.73333333333333,14.1846470452187,14.0223360890555,12.2899966047301,12.5561639224515,13.215916348606,13.0847585346577,12.9161792692316,12.8882782174906,12.5604687210984,12.6164638486152,11.6964495841469,11.245699958228,11.0806141853632,10.9398741217888,11.3203488852313,10.8286564543851,10.4661321991437,9.92901208988134,9.52532084572257,9.35882599345097,9.25386278593729,9.06794830108936,8.99352547892049,8.85838115404425,8.68855474772552,8.44690140683217,8.00142173557583,7.35404502812075,6.6788490863699,5.84840432742304,5.73246795493092,5.74677492310187,2.560156,1.982926,0.325399,0.386346,0.899117,0.721507,0.559624,0.49289,0.347214,0.359571,0.147047,0.094458,0.079848,0.068034,0.098344,0.063182,0.041406,0.026126,0.016188,0.013761,0.012309,0.010198,0.009544,0.008388,0.007108,0.005481,0.003589,0.001863,0.000971,0.000396,0.000318,0.00032
10,6.25,4.5,5.16666666666666,0.75,0.05,5.1,5.35,7.96666666666666,0.266666666666666,14.0496124111515,14.4692379843825,12.6273720580285,12.8443027399884,12.9239690256898,13.4847214533182,13.1930342387042,13.2247363001181,13.451613768977,13.4850857032679,12.9373143102566,12.3764254081674,12.0758464672695,11.3223202336702,11.1262151862766,10.8588719431437,10.4882032541191,10.054493123336,9.53074897679155,9.17710194305361,8.92133854622182,8.6947287851806,8.60923428698676,8.51973914242118,8.36865558608759,7.96916529479875,7.47726199822245,6.82179504015944,6.22960357717553,5.74981314626457,5.72048357014367,5.71861333024607,2.25007,2.571669,0.433288,0.465342,0.512667,0.863987,0.627395,0.674777,0.806736,0.846497,0.486434,0.296993,0.216074,0.098821,0.082408,0.06223,0.04258,0.027622,0.016689,0.011437,0.008883,0.007062,0.006472,0.005965,0.005078,0.003441,0.00212,0.00109,0.000602,0.00034,0.000313,0.000312
10,9.5,6,5,8.33333333333333,0.05,5.1,8.3,9.06666666666666,8.83333333333333,14.1891739879941,14.0151481276147,13.5663088888872,12.7173788516854,13.44542331307,13.1902688074108,13.3103591920017,13.4613139721657,13.2218376365829,12.7717646035024,12.4505959444563,11.3290668982419,11.1521771080616,11.1067680098406,10.5972900397709,10.3915665441224,10.2375461134774,9.77545183550278,9.5946112401383,9.42898234092677,9.22239978186374,9.05350294905798,8.98348223803065,8.91876556541132,8.68201817071289,8.47005407815552,8.19918790135305,8.14649425103558,8.11223300761076,8.10541446413578,8.10022098514242,8.09870894833366,2.19326,1.710911,0.97053,0.418504,0.851567,0.652314,0.735027,0.826756,0.682872,0.430691,0.315083,0.106087,0.086827,0.088757,0.050216,0.042293,0.034858,0.021042,0.017534,0.014569,0.012274,0.010146,0.009405,0.008837,0.007022,0.005642,0.004193,0.003663,0.003393,0.003317,0.003296,0.00329
10,4.75,4.5,5,0.75,0.05,5.1,7.25,7.96666666666666,1.83333333333333,14.01973457238,14.4100541903447,13.0184191155948,12.764196355215,13.1948673696291,13.6284108511235,12.9983153299817,12.4618576961256,12.617845733063,12.5254030515885,12.2579010785512,11.462877509741,10.9717649031596,10.9128845643161,10.9798752341351,10.5738680365972,10.35447982138,9.8963342089218,9.57053704183054,9.3124950046689,9.14253242525417,8.8886501255168,8.74419086027885,8.55961061758336,8.33051009105027,8.01197071788218,7.50704990528946,6.90109928000163,6.46139285760132,6.30711630063251,6.30197496758812,6.29793450593108,2.185006,2.21492,0.730901,0.419383,0.721596,0.965922,0.552399,0.321363,0.37377,0.318352,0.240709,0.116221,0.072202,0.067584,0.07181,0.048203,0.038315,0.024153,0.017213,0.013023,0.011079,0.008571,0.007456,0.006168,0.004912,0.003565,0.002175,0.00118,0.000739,0.000567,0.00055,0.000547
10,8,1.25,8.33333333333333,9,0.05,5.1,6.75,0.266666666666666,3.66666666666666,14.4329963911534,14.5227533998284,13.845651951866,13.4185070654088,13.0785032845603,13.3790066570411,13.2011975598739,13.4520887650781,13.1133428106173,12.828873698247,12.0829790570544,11.3475376286652,11.2912366612088,10.7668380508376,10.8092409677942,10.5358499223825,10.2216511748143,9.77684517672658,9.506468862181,9.34551889807685,9.20993002132944,8.91575655562355,8.84280184258144,8.72871365478446,8.46712323520034,8.13057714538187,7.65828077330045,7.27389203166727,7.14380657663107,7.12490640530953,7.12154386202223,7.11894692097183,3.20287,2.689964,1.366601,0.880568,0.597247,0.77958,0.690192,0.83323,0.590102,0.467284,0.22591,0.10902,0.1138,0.058522,0.060331,0.045206,0.033832,0.021119,0.015917,0.013703,0.011846,0.008798,0.008154,0.00733,0.005641,0.004007,0.002506,0.001646,0.001348,0.001251,0.00124,0.001236
10,9.5,6,5.16666666666666,5.66666666666666,0.05,5.1,8,7.06666666666666,0.233333333333333,14.3607847775265,14.0883371477779,12.258399832115,13.2207046321629,12.7917871127786,13.6111871747536,12.9106998520293,13.1416936133224,13.1724816503376,12.8868032322491,12.2496389492331,11.7873276372376,11.3501610223134,10.4989511503973,10.2951274432368,10.0789617563795,9.8047471380582,9.57321194031691,9.53000671078041,9.45674775557372,9.28332198076914,9.09404582677333,9.07694935447591,8.92100859300599,8.76283839602979,8.54875389382665,8.45629881803739,8.43833325184995,8.42830295801959,8.42013662828835,8.41560621964917,8.41324424545978,2.933442,1.871359,0.374378,0.708681,0.463942,1.010152,0.491578,0.608505,0.61288,0.479057,0.260018,0.158121,0.102147,0.043718,0.03588,0.027973,0.021524,0.017106,0.016301,0.014902,0.012673,0.010522,0.010374,0.008837,0.007467,0.005884,0.005023,0.004697,0.004591,0.004539,0.004517,0.004506
1,0.25,7,9.33333333333333,9.83333333333333,9.7,7.35,8.65,2.7,8.86666666666666,14.1618899704782,14.3754992064809,13.7962236604073,12.8049115109227,12.6048178599237,12.2751492989024,11.3377620728372,11.510230938351,11.1215647741275,11.4863227137492,11.4179619704383,11.5754369186957,11.6003045238785,11.9086049585229,11.5692128759552,11.4841992647819,11.6041489094202,11.9590813765734,12.3276681387141,12.1777045370395,12.2422431564191,12.2361145325048,12.4140712115443,12.2887787431658,11.4173594704368,11.1608454021347,10.612471215776,9.41685934284488,8.35641775588106,7.62932478196437,7.57038958542142,7.56164882569993,3.729119,2.389985,1.292718,0.549032,0.358408,0.257095,0.104331,0.121059,0.081899,0.115978,0.108076,0.125892,0.132777,0.177525,0.126048,0.114107,0.130162,0.1892,0.269301,0.229328,0.245374,0.242815,0.291638,0.262264,0.112357,0.083143,0.050931,0.015743,0.005443,0.002231,0.001946,0.001924
