genre,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31
blues,1608278.0,2630737.0,1345530.0,774550.0,1394489.0,792859.0,318750.0,528918.0,509203.0,680263.0,1621807.0,824846.0,200019.0,78518.0,87743.0,87683.0,108691.0,71063.0,51093.0,59328.0,90492.0,102551.0,50095.0,20729.0,17962.0,10372.0,10222.0,3761.0,1456.0,789.0,735.0,733.0
blues,1892605.0,1893072.0,291553.0,366420.0,869979.0,720439.0,555423.0,470427.0,343542.0,354551.0,142130.0,70451.0,64443.0,61776.0,95831.0,60864.0,39700.0,24384.0,14044.0,11286.0,9932.0,8229.0,7767.0,6892.0,5826.0,4482.0,2934.0,1632.0,1046.0,829.0,800.0,795.0
blues,1757422.0,2227847.0,358085.0,421481.0,426498.0,551750.0,479697.0,479165.0,680173.0,754748.0,431015.0,259395.0,183956.0,83948.0,71217.0,54093.0,36721.0,24309.0,14548.0,9817.0,7574.0,6121.0,5486.0,5178.0,4426.0,3420.0,2645.0,2276.0,2165.0,2122.0,2105.0,2099.0
blues,1676960.0,1256360.0,607155.0,378631.0,755873.0,620154.0,639771.0,766405.0,597234.0,370223.0,279915.0,83920.0,59675.0,54651.0,37191.0,33290.0,27407.0,16943.0,15552.0,12586.0,10751.0,9369.0,8622.0,8349.0,7151.0,6297.0,5533.0,5300.0,5151.0,5072.0,5050.0,5037.0
blues,1425897.0,2107491.0,680184.0,406326.0,710722.0,964902.0,547035.0,298870.0,367026.0,309842.0,227272.0,108886.0,62940.0,63966.0,64643.0,44210.0,35302.0,19852.0,15128.0,11101.0,9377.0,7322.0,6229.0,5246.0,4285.0,3304.0,2390.0,1859.0,1714.0,1673.0,1659.0,1655.0
blues,2676263.0,2021888.0,1031811.0,680604.0,384542.0,482227.0,505573.0,607971.0,428303.0,286251.0,118224.0,75877.0,89923.0,44143.0,44597.0,33386.0,22971.0,15316.0,11595.0,10290.0,8959.0,6559.0,6201.0,5555.0,4197.0,2957.0,1750.0,998.0,638.0,502.0,483.0,482.0
blues,2340504.0,578244.0,115329.0,94586.0,108448.0,60017.0,117448.0,118386.0,83324.0,72018.0,92406.0,75593.0,44108.0,21474.0,15861.0,14108.0,9854.0,9092.0,8890.0,8109.0,7032.0,5693.0,5299.0,4537.0,3647.0,2543.0,1473.0,741.0,394.0,228.0,206.0,204.0
blues,2731651.0,1647967.0,809409.0,350128.0,105897.0,125783.0,45227.0,75241.0,58174.0,68862.0,80063.0,97533.0,98457.0,125424.0,88418.0,92101.0,99353.0,157312.0,191966.0,169473.0,181707.0,184029.0,236581.0,174480.0,84248.0,65454.0,42899.0,10060.0,4223.0,2022.0,1845.0,1837.0
blues,4247049.0,2244242.0,651247.0,307928.0,190663.0,138970.0,107385.0,196797.0,101017.0,55016.0,128880.0,108395.0,49300.0,95806.0,119046.0,75924.0,76841.0,121705.0,154960.0,119888.0,173818.0,179196.0,176957.0,97210.0,66148.0,40206.0,20925.0,7689.0,3793.0,3588.0,3554.0,3557.0
blues,2459520.0,1856546.0,744941.0,467058.0,216861.0,142939.0,122409.0,117623.0,69759.0,90035.0,64231.0,117194.0,50207.0,47267.0,47733.0,68942.0,47567.0,76804.0,90694.0,58791.0,54010.0,156863.0,114064.0,86553.0,45649.0,33020.0,29545.0,16766.0,3576.0,1077.0,872.0,864.0
blues,2469673.0,477894.0,254055.0,176198.0,99149.0,131433.0,43452.0,70431.0,63884.0,33181.0,38932.0,90981.0,180466.0,277782.0,223077.0,196462.0,151387.0,194229.0,189764.0,222098.0,237641.0,272995.0,245180.0,163872.0,106739.0,70577.0,50057.0,22545.0,4819.0,1634.0,1294.0,1287.0
blues,3628282.0,2307951.0,1123541.0,348848.0,241952.0,588997.0,127582.0,192271.0,113498.0,49628.0,118757.0,94223.0,80484.0,80594.0,141980.0,104356.0,134541.0,318336.0,263848.0,327020.0,308773.0,259548.0,242145.0,190621.0,85855.0,52618.0,27371.0,12499.0,6329.0,3601.0,3382.0,3363.0
blues,4441905.0,3489759.0,1045607.0,590105.0,1190126.0,695384.0,190522.0,229824.0,125736.0,158954.0,100000.0,103607.0,50724.0,62099.0,57225.0,107056.0,162406.0,377269.0,397888.0,392423.0,237758.0,162605.0,300069.0,134047.0,95085.0,50097.0,20028.0,7758.0,3528.0,1126.0,638.0,628.0
blues,4653988.0,2779774.0,1301219.0,529783.0,615750.0,460520.0,258268.0,153613.0,145606.0,103461.0,110896.0,91742.0,65948.0,127456.0,155059.0,241876.0,193035.0,206812.0,271158.0,327162.0,373318.0,305322.0,187832.0,148555.0,92212.0,57758.0,36817.0,19566.0,8083.0,5848.0,5689.0,5661.0
blues,4587609.0,4162008.0,1179492.0,550570.0,389143.0,380925.0,132516.0,163348.0,103378.0,73662.0,128013.0,64453.0,104250.0,86953.0,79264.0,106182.0,98911.0,210187.0,174187.0,151717.0,170775.0,93526.0,175665.0,169954.0,74624.0,67702.0,26858.0,12478.0,8079.0,7222.0,7114.0,7086.0
blues,1547677.0,544012.0,504870.0,313905.0,806812.0,273532.0,131789.0,116030.0,77375.0,77114.0,54063.0,85742.0,79626.0,57408.0,125694.0,73230.0,49800.0,70341.0,137166.0,116279.0,50722.0,57157.0,43148.0,19975.0,15797.0,21185.0,6378.0,3936.0,1210.0,581.0,513.0,509.0
blues,4512184.0,1320209.0,499269.0,259418.0,203505.0,238902.0,144652.0,130465.0,77550.0,48981.0,138241.0,126484.0,78556.0,117867.0,110540.0,89279.0,84833.0,126432.0,155863.0,101244.0,110394.0,134239.0,117432.0,90287.0,117575.0,81712.0,26321.0,13152.0,7641.0,5687.0,5614.0,5574.0
blues,1649700.0,307971.0,106620.0,100316.0,81430.0,41836.0,37097.0,48904.0,21472.0,45625.0,25230.0,19440.0,26447.0,27087.0,17777.0,25045.0,21050.0,20870.0,28785.0,31522.0,21687.0,24668.0,26454.0,22862.0,28741.0,13255.0,6483.0,3694.0,2131.0,1857.0,1842.0,1839.0
blues,4370227.0,1401377.0,685147.0,879210.0,1038125.0,746807.0,483061.0,325914.0,1021947.0,1277892.0,653020.0,461092.0,455772.0,408722.0,326718.0,359468.0,289827.0,273160.0,247092.0,213733.0,199043.0,171763.0,162515.0,129739.0,96645.0,69781.0,38698.0,16899.0,4767.0,1959.0,1609.0,1599.0
blues,3969111.0,1395806.0,458851.0,568919.0,399314.0,458390.0,520288.0,301685.0,334637.0,720723.0,597625.0,384944.0,303865.0,299539.0,235283.0,333102.0,322751.0,290454.0,293164.0,240925.0,225373.0,256970.0,252370.0,239025.0,210931.0,160810.0,79221.0,42962.0,11090.0,5883.0,5172.0,5145.0
blues,3125825.0,637789.0,448668.0,684914.0,326676.0,682186.0,1175841.0,275617.0,372138.0,453950.0,592190.0,324364.0,288135.0,265609.0,269444.0,339141.0,247178.0,228203.0,169593.0,140202.0,134682.0,151358.0,122144.0,88454.0,75108.0,41457.0,23840.0,11194.0,5183.0,3372.0,3178.0,3160.0
blues,3958596.0,1475708.0,1560072.0,1148661.0,1199764.0,1008016.0,788025.0,530304.0,724696.0,754371.0,545774.0,405926.0,352575.0,250462.0,206447.0,222912.0,203718.0,211496.0,223558.0,212491.0,267460.0,289258.0,225289.0,159945.0,106542.0,71433.0,46443.0,23841.0,14112.0,12933.0,12739.0,12681.0
blues,3600258.0,880561.0,825450.0,802837.0,834741.0,649805.0,1237478.0,297094.0,410964.0,499581.0,380892.0,416465.0,402726.0,323552.0,285150.0,343303.0,295577.0,266773.0,201575.0,165216.0,156297.0,213366.0,152965.0,116290.0,86793.0,57757.0,31562.0,15537.0,6786.0,3622.0,3416.0,3417.0
blues,4976791.0,693718.0,187227.0,213032.0,131854.0,220527.0,296101.0,150200.0,221883.0,291569.0,193124.0,165837.0,199172.0,163955.0,165868.0,186868.0,158580.0,156511.0,141540.0,123615.0,103470.0,95708.0,96418.0,77884.0,54430.0,37684.0,23186.0,10704.0,4195.0,2962.0,2882.0,2875.0
blues,3452072.0,555056.0,173117.0,188777.0,133110.0,148932.0,224765.0,128099.0,191836.0,213893.0,171095.0,179879.0,186871.0,166221.0,170230.0,219388.0,180734.0,160239.0,162105.0,148052.0,127261.0,93154.0,90322.0,86147.0,51013.0,39655.0,22652.0,12406.0,4489.0,1560.0,1261.0,1235.0
blues,3580232.0,883469.0,227570.0,224343.0,189845.0,215082.0,321856.0,202827.0,219950.0,355975.0,336520.0,281142.0,288997.0,215632.0,239008.0,245191.0,235275.0,171571.0,169114.0,161076.0,148505.0,140459.0,111806.0,71414.0,59924.0,35462.0,23404.0,9827.0,4103.0,2065.0,1900.0,1880.0
blues,3880916.0,1955073.0,906441.0,1168284.0,937550.0,931842.0,645636.0,746692.0,740379.0,811679.0,499633.0,466400.0,500018.0,281853.0,204280.0,229767.0,232517.0,236569.0,206644.0,156582.0,135979.0,170498.0,113995.0,94562.0,73505.0,42288.0,25786.0,10891.0,5017.0,3203.0,2873.0,2807.0
blues,2507286.0,819574.0,128382.0,107577.0,168380.0,93170.0,107984.0,80538.0,77303.0,156488.0,208401.0,154410.0,155943.0,139659.0,140006.0,178183.0,121899.0,106760.0,88281.0,65884.0,72695.0,68250.0,54154.0,43313.0,37391.0,20354.0,13678.0,5656.0,2194.0,468.0,202.0,188.0
blues,5119291.0,1943479.0,1900399.0,1401438.0,1791649.0,1341969.0,1734592.0,918372.0,476915.0,408268.0,482479.0,403742.0,344968.0,339465.0,331629.0,308608.0,255017.0,236514.0,204732.0,209289.0,183465.0,157982.0,147033.0,107176.0,75593.0,54290.0,30975.0,13984.0,4227.0,1183.0,558.0,528.0
blues,5441963.0,3798116.0,1658164.0,1034312.0,1053422.0,1130815.0,1211006.0,1405152.0,1196014.0,773359.0,716005.0,655152.0,412315.0,518962.0,428575.0,317643.0,269152.0,255187.0,249014.0,210999.0,183109.0,160632.0,134957.0,133199.0,89441.0,68795.0,33646.0,15657.0,6085.0,3979.0,3823.0,3810.0
blues,3487587.0,960205.0,477247.0,431369.0,438701.0,360291.0,444859.0,609709.0,516756.0,337190.0,438651.0,582737.0,269356.0,225886.0,210932.0,197042.0,167483.0,150752.0,146337.0,139218.0,110688.0,93307.0,81947.0,72594.0,50905.0,36429.0,23822.0,10865.0,5175.0,4257.0,4200.0,4188.0
blues,4431970.0,1511982.0,1019585.0,677316.0,1082988.0,714416.0,987769.0,1281191.0,1376142.0,856907.0,809979.0,937189.0,393458.0,433881.0,322480.0,240574.0,219446.0,208108.0,186239.0,158755.0,112852.0,108817.0,101788.0,82634.0,60966.0,37049.0,24319.0,11031.0,5165.0,4024.0,3948.0,3937.0
blues,5309739.0,2219537.0,1307243.0,887395.0,1250011.0,1606479.0,1831813.0,1546391.0,1133558.0,702246.0,902909.0,812330.0,400121.0,449039.0,355696.0,275443.0,237815.0,202811.0,210837.0,208919.0,187956.0,163206.0,143549.0,152339.0,100654.0,62973.0,41415.0,16540.0,6605.0,3142.0,2693.0,2676.0
blues,4450885.0,2035652.0,1582181.0,1529972.0,885428.0,612514.0,1077141.0,942586.0,567413.0,395742.0,461966.0,331957.0,301360.0,303384.0,308655.0,235441.0,195982.0,188656.0,174018.0,184135.0,154416.0,136156.0,139106.0,127671.0,114154.0,68422.0,37190.0,20698.0,8849.0,6665.0,6587.0,6591.0
blues,3907537.0,2205735.0,2345028.0,1403356.0,1091371.0,818250.0,1126608.0,913391.0,414017.0,418548.0,361380.0,370599.0,282798.0,262612.0,244206.0,215313.0,214380.0,216874.0,209868.0,210154.0,195234.0,220184.0,153794.0,99024.0,91312.0,56228.0,29703.0,14029.0,4277.0,1372.0,727.0,695.0
blues,5364938.0,2229539.0,1841682.0,1441501.0,1214362.0,1448375.0,2140709.0,1740276.0,945586.0,494186.0,412889.0,363622.0,337140.0,311993.0,402194.0,298156.0,224124.0,243288.0,212049.0,203248.0,145044.0,110850.0,96885.0,93332.0,81649.0,47455.0,24672.0,10289.0,3907.0,2355.0,2213.0,2212.0
blues,4167788.0,2183045.0,655965.0,1530385.0,694201.0,629046.0,742960.0,818723.0,878699.0,824522.0,455510.0,277428.0,265206.0,319718.0,277801.0,276273.0,198050.0,183863.0,138065.0,135383.0,123863.0,116367.0,102704.0,86721.0,67613.0,45283.0,27238.0,11460.0,4429.0,1084.0,568.0,538.0
blues,4902434.0,1695017.0,1357082.0,655536.0,744287.0,865258.0,1109450.0,1368492.0,1307397.0,841795.0,1111489.0,1107047.0,524865.0,569755.0,432968.0,344280.0,299250.0,317918.0,306492.0,230194.0,178119.0,183222.0,153309.0,132519.0,85335.0,68035.0,41875.0,18502.0,4855.0,1367.0,701.0,655.0
blues,5497412.0,2323578.0,2217966.0,1974813.0,1958219.0,1547551.0,2057248.0,1735389.0,697048.0,420977.0,456570.0,368302.0,326975.0,312285.0,317697.0,239444.0,217805.0,266273.0,279444.0,229802.0,187214.0,179621.0,147616.0,107889.0,70373.0,46820.0,31949.0,14856.0,6101.0,4307.0,4175.0,4136.0
blues,3999596.0,1302943.0,849977.0,496694.0,377716.0,1014311.0,523570.0,766243.0,1078216.0,700181.0,520130.0,847904.0,479296.0,683638.0,381630.0,619207.0,538920.0,316301.0,240634.0,295685.0,232162.0,209551.0,150402.0,110407.0,59615.0,29717.0,15695.0,7619.0,4061.0,3652.0,3648.0,3649.0
blues,2311287.0,1271754.0,1806735.0,1443374.0,1649800.0,491387.0,341728.0,387438.0,484418.0,284812.0,398314.0,706273.0,383566.0,367630.0,354390.0,432616.0,422553.0,323265.0,144328.0,97124.0,69954.0,55288.0,54086.0,52968.0,50547.0,35665.0,18834.0,6289.0,2605.0,1259.0,1182.0,1179.0
blues,1767350.0,1285473.0,2437245.0,1059106.0,1573500.0,955321.0,809258.0,964141.0,745064.0,458882.0,409813.0,1172396.0,719487.0,547893.0,391898.0,460527.0,450927.0,245545.0,196201.0,169333.0,155861.0,138578.0,135802.0,126059.0,115299.0,82695.0,33626.0,13688.0,5581.0,1826.0,1300.0,1287.0
blues,2257211.0,2012946.0,1475898.0,477616.0,561403.0,335432.0,503536.0,715156.0,492777.0,698028.0,1120727.0,638184.0,734306.0,620584.0,520102.0,476124.0,331207.0,213863.0,217428.0,157126.0,205156.0,126446.0,97193.0,121073.0,117252.0,84285.0,39415.0,23362.0,9267.0,2584.0,1331.0,1212.0
blues,1645364.0,1645599.0,2083484.0,1005320.0,1322489.0,1081014.0,689268.0,573493.0,429700.0,470501.0,362748.0,705198.0,397584.0,387559.0,419925.0,650715.0,623187.0,263846.0,174962.0,133943.0,123363.0,137403.0,143170.0,165007.0,108919.0,62074.0,31483.0,12399.0,6397.0,2041.0,679.0,599.0
blues,2670759.0,1757106.0,1192481.0,562949.0,579750.0,1143057.0,644493.0,623649.0,424101.0,246955.0,347417.0,810598.0,893059.0,394212.0,307315.0,307014.0,377630.0,427970.0,254828.0,199308.0,156214.0,184133.0,189991.0,181925.0,110556.0,67348.0,34546.0,20753.0,7699.0,3914.0,3659.0,3641.0
blues,2581292.0,2571551.0,1409494.0,766993.0,954475.0,1251754.0,632995.0,677452.0,422116.0,484858.0,567803.0,862444.0,647345.0,394370.0,449051.0,458373.0,400657.0,325777.0,218814.0,276863.0,276230.0,271196.0,217713.0,198729.0,177905.0,110419.0,40581.0,17835.0,7129.0,2442.0,1910.0,1875.0
blues,2182627.0,1506205.0,1038152.0,468267.0,501900.0,296040.0,458509.0,571592.0,324377.0,437354.0,546277.0,400105.0,470325.0,369849.0,249083.0,322694.0,193441.0,156202.0,194168.0,151722.0,122357.0,112375.0,114998.0,121761.0,84286.0,72740.0,52901.0,22501.0,8016.0,2809.0,2152.0,2123.0
blues,2186121.0,1801523.0,845235.0,574942.0,629563.0,534627.0,429410.0,347665.0,392732.0,379165.0,413505.0,360337.0,325072.0,462369.0,256179.0,295885.0,170714.0,125209.0,130448.0,176005.0,174891.0,114065.0,78140.0,81125.0,63717.0,45202.0,15768.0,9211.0,4345.0,3033.0,2921.0,2902.0
blues,2215363.0,1799802.0,1593382.0,828598.0,910516.0,631041.0,486003.0,492330.0,288773.0,230299.0,294858.0,233497.0,202369.0,180884.0,147510.0,131935.0,173210.0,190924.0,157160.0,102011.0,67637.0,65189.0,76205.0,73204.0,57866.0,34488.0,21042.0,9271.0,2775.0,1192.0,1044.0,1026.0
blues,2391335.0,2042189.0,1563493.0,703566.0,549408.0,307430.0,436359.0,557768.0,357915.0,457008.0,698759.0,499684.0,615906.0,479145.0,283919.0,376891.0,235544.0,162621.0,196524.0,153644.0,188614.0,115841.0,101084.0,117041.0,118974.0,77355.0,35476.0,22411.0,9157.0,2749.0,1826.0,1766.0
blues,2252985.0,1569502.0,806183.0,300028.0,273876.0,255176.0,249889.0,277471.0,281041.0,270357.0,234297.0,310872.0,283154.0,254324.0,285060.0,549106.0,246491.0,168558.0,168930.0,180305.0,158826.0,153853.0,110556.0,125280.0,130587.0,128350.0,48825.0,29452.0,9733.0,2818.0,1818.0,1801.0
blues,6457421.0,4466957.0,1987182.0,1608498.0,1337705.0,1539390.0,1784515.0,2136271.0,1637946.0,1217358.0,805721.0,617106.0,561742.0,594105.0,627458.0,435328.0,382892.0,309028.0,360168.0,294003.0,249559.0,225237.0,219399.0,152338.0,123627.0,80272.0,52488.0,33495.0,14327.0,3580.0,1214.0,1033.0
blues,5859982.0,3012927.0,1825401.0,1436165.0,951943.0,1298093.0,775488.0,844329.0,779228.0,533665.0,534141.0,378228.0,317266.0,341713.0,439132.0,402743.0,522189.0,575123.0,646973.0,646538.0,612451.0,451231.0,442852.0,301183.0,228968.0,148001.0,87759.0,61541.0,19832.0,6806.0,3628.0,3310.0
blues,6706079.0,2700219.0,1101756.0,1393982.0,1193127.0,1539433.0,1897991.0,1718928.0,1426570.0,1207780.0,868898.0,695931.0,568526.0,572120.0,557081.0,484345.0,466610.0,453781.0,430168.0,372966.0,390591.0,371356.0,318922.0,266062.0,190730.0,154766.0,96048.0,76276.0,67947.0,65918.0,66030.0,65997.0
blues,4583207.0,2344931.0,2292892.0,1072177.0,1531313.0,1727427.0,1396500.0,1502239.0,1516370.0,1533483.0,2019162.0,582136.0,517281.0,436778.0,644745.0,576267.0,651448.0,629051.0,635250.0,427144.0,306785.0,306557.0,537952.0,344401.0,222935.0,162220.0,103160.0,64186.0,16460.0,5683.0,4221.0,4174.0
blues,6370545.0,3545123.0,1911170.0,1381995.0,1711651.0,2211588.0,1752000.0,1317301.0,743617.0,613733.0,723637.0,461636.0,469979.0,562142.0,615361.0,525567.0,548102.0,526384.0,531570.0,425566.0,361807.0,331537.0,321316.0,268848.0,196781.0,134350.0,75046.0,42635.0,14390.0,7564.0,6850.0,6835.0
blues,6376998.0,3812677.0,2507294.0,3051772.0,2612428.0,1855384.0,1629782.0,1513658.0,914927.0,802443.0,817589.0,720465.0,631550.0,494605.0,661766.0,520936.0,561966.0,473065.0,482240.0,370027.0,379184.0,356987.0,352101.0,243802.0,191522.0,122861.0,67763.0,36122.0,10855.0,3954.0,3249.0,3189.0
blues,6532983.0,2113430.0,3681703.0,1377220.0,1616463.0,3061117.0,1790187.0,1805215.0,1178753.0,838504.0,693912.0,1255893.0,715331.0,606385.0,794920.0,585149.0,520388.0,462902.0,496724.0,372662.0,366013.0,298206.0,368586.0,272320.0,211487.0,141671.0,88554.0,56185.0,14015.0,4702.0,2810.0,2754.0
blues,6344155.0,2970785.0,2488623.0,1919571.0,1454385.0,1539416.0,1229013.0,754691.0,713830.0,543062.0,694326.0,570234.0,376720.0,381564.0,256201.0,239129.0,228291.0,294235.0,244542.0,169573.0,175674.0,141832.0,124985.0,99205.0,85510.0,78569.0,39360.0,20810.0,13697.0,12510.0,12377.0,12326.0
blues,6898831.0,4061442.0,3159181.0,2990933.0,3045373.0,2199092.0,1853323.0,1445493.0,1407787.0,906704.0,909410.0,835186.0,1196778.0,995517.0,476929.0,459011.0,354692.0,336239.0,286382.0,282725.0,253815.0,222278.0,179011.0,165302.0,128267.0,90235.0,57061.0,22682.0,8978.0,4813.0,4333.0,4299.0
