genre,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31
blues,3224517.0,3565270.0,3622494.0,1489298.0,1017727.0,907353.0,755925.0,739560.0,527458.0,310097.0,242606.0,217432.0,281768.0,172170.0,183558.0,137384.0,122004.0,82661.0,85628.0,74400.0,69614.0,59524.0,62364.0,43073.0,24747.0,17320.0,10645.0,8881.0,8593.0,8494.0,8445.0,8423.0
blues,2496018.0,890625.0,518544.0,300918.0,216153.0,143687.0,144653.0,82232.0,77984.0,83030.0,100935.0,78401.0,72321.0,110782.0,63010.0,71495.0,69364.0,76383.0,60037.0,63703.0,63473.0,64338.0,63024.0,49043.0,29135.0,20630.0,9391.0,5343.0,2690.0,2426.0,2405.0,2403.0
blues,4149411.0,2060210.0,721897.0,1549520.0,772271.0,496371.0,259193.0,409501.0,329327.0,253295.0,425040.0,329971.0,140251.0,96962.0,86681.0,93527.0,66816.0,33578.0,31126.0,25282.0,19389.0,17928.0,17633.0,14301.0,11277.0,6650.0,4368.0,2709.0,2152.0,2055.0,2031.0,2024.0
blues,3435503.0,2177531.0,770745.0,606553.0,432630.0,278782.0,158985.0,357241.0,407974.0,364703.0,315905.0,85389.0,59589.0,51912.0,55191.0,53711.0,46418.0,46040.0,42094.0,42550.0,40699.0,39731.0,38885.0,36281.0,28702.0,18629.0,13497.0,11058.0,10494.0,10196.0,10148.0,10115.0
blues,1729149.0,2287943.0,577201.0,771765.0,1125900.0,483425.0,165266.0,228235.0,185087.0,385566.0,167877.0,219577.0,67975.0,51565.0,59479.0,61313.0,66199.0,35846.0,19069.0,15892.0,13478.0,12764.0,12246.0,11136.0,8994.0,5342.0,3415.0,2154.0,1678.0,1604.0,1583.0,1578.0
blues,2088201.0,1721020.0,1297257.0,1220612.0,1534011.0,532414.0,304244.0,444952.0,568566.0,606004.0,411978.0,366124.0,280639.0,178933.0,92292.0,91350.0,92075.0,73466.0,62223.0,54130.0,54220.0,47340.0,31829.0,30768.0,26446.0,12339.0,6831.0,3948.0,2897.0,2723.0,2705.0,2694.0
blues,1783568.0,1731436.0,691977.0,564111.0,642673.0,183685.0,122237.0,158823.0,199993.0,277226.0,140483.0,57655.0,31487.0,31119.0,28236.0,29696.0,29359.0,25127.0,24140.0,23776.0,23778.0,23289.0,23147.0,21335.0,17195.0,10013.0,6016.0,2979.0,1198.0,551.0,475.0,465.0
blues,3020324.0,2452221.0,620169.0,621151.0,943657.0,520474.0,269192.0,639224.0,679237.0,567140.0,282146.0,79697.0,72436.0,64295.0,62544.0,50994.0,51568.0,39350.0,43337.0,30420.0,34386.0,29616.0,28322.0,16827.0,12383.0,7412.0,5683.0,3837.0,3058.0,2821.0,2760.0,2731.0
blues,1709455.0,1880830.0,743794.0,691732.0,700533.0,268950.0,102728.0,177461.0,351884.0,530535.0,394083.0,120910.0,73360.0,40755.0,44980.0,39619.0,38934.0,41450.0,37201.0,40275.0,35780.0,33872.0,32119.0,29159.0,24816.0,13647.0,8238.0,4065.0,1640.0,796.0,701.0,700.0
blues,3130011.0,1829881.0,248961.0,206126.0,172083.0,125378.0,112275.0,109944.0,125935.0,130023.0,136611.0,441108.0,63042.0,35705.0,21852.0,16849.0,19608.0,16378.0,15850.0,13535.0,12934.0,13481.0,24151.0,18929.0,10155.0,5342.0,3455.0,1946.0,1344.0,1236.0,1217.0,1212.0
blues,2197204.0,1407153.0,309812.0,248719.0,172070.0,133227.0,84354.0,96094.0,111021.0,86969.0,85873.0,129362.0,40983.0,34726.0,32324.0,30891.0,29548.0,29954.0,29769.0,29547.0,29868.0,30234.0,29427.0,27507.0,22348.0,12612.0,7691.0,3827.0,1637.0,956.0,878.0,880.0
blues,3116532.0,1571927.0,1116444.0,755082.0,888647.0,1293639.0,389760.0,455115.0,1063928.0,778487.0,914337.0,445281.0,116913.0,71691.0,83970.0,87783.0,87615.0,73311.0,57520.0,40877.0,45013.0,30907.0,30574.0,26444.0,24332.0,14248.0,7178.0,3397.0,1410.0,611.0,541.0,539.0
blues,2554438.0,2996020.0,1489939.0,862582.0,1472718.0,903132.0,355653.0,658299.0,671829.0,852885.0,1634815.0,831299.0,206311.0,93003.0,96163.0,92862.0,118589.0,76000.0,55244.0,62418.0,91880.0,103141.0,51182.0,22606.0,19276.0,11327.0,10460.0,3881.0,1403.0,540.0,425.0,419.0
blues,2560156.0,1982926.0,325399.0,386346.0,899117.0,721507.0,559624.0,492890.0,347214.0,359571.0,147047.0,94458.0,79848.0,68034.0,98344.0,63182.0,41406.0,26126.0,16188.0,13761.0,12309.0,10198.0,9544.0,8388.0,7108.0,5481.0,3589.0,1863.0,971.0,396.0,318.0,320.0
blues,2250070.0,2571669.0,433288.0,465342.0,512667.0,863987.0,627395.0,674777.0,806736.0,846497.0,486434.0,296993.0,216074.0,98821.0,82408.0,62230.0,42580.0,27622.0,16689.0,11437.0,8883.0,7062.0,6472.0,5965.0,5078.0,3441.0,2120.0,1090.0,602.0,340.0,313.0,312.0
blues,2193260.0,1710911.0,970530.0,418504.0,851567.0,652314.0,735027.0,826756.0,682872.0,430691.0,315083.0,106087.0,86827.0,88757.0,50216.0,42293.0,34858.0,21042.0,17534.0,14569.0,12274.0,10146.0,9405.0,8837.0,7022.0,5642.0,4193.0,3663.0,3393.0,3317.0,3296.0,3290.0
blues,2185006.0,2214920.0,730901.0,419383.0,721596.0,965922.0,552399.0,321363.0,373770.0,318352.0,240709.0,116221.0,72202.0,67584.0,71810.0,48203.0,38315.0,24153.0,17213.0,13023.0,11079.0,8571.0,7456.0,6168.0,4912.0,3565.0,2175.0,1180.0,739.0,567.0,550.0,547.0
blues,3202870.0,2689964.0,1366601.0,880568.0,597247.0,779580.0,690192.0,833230.0,590102.0,467284.0,225910.0,109020.0,113800.0,58522.0,60331.0,45206.0,33832.0,21119.0,15917.0,13703.0,11846.0,8798.0,8154.0,7330.0,5641.0,4007.0,2506.0,1646.0,1348.0,1251.0,1240.0,1236.0
blues,2933442.0,1871359.0,374378.0,708681.0,463942.0,1010152.0,491578.0,608505.0,612880.0,479057.0,260018.0,158121.0,102147.0,43718.0,35880.0,27973.0,21524.0,17106.0,16301.0,14902.0,12673.0,10522.0,10374.0,8837.0,7467.0,5884.0,5023.0,4697.0,4591.0,4539.0,4517.0,4506.0
blues,3729119.0,2389985.0,1292718.0,549032.0,358408.0,257095.0,104331.0,121059.0,81899.0,115978.0,108076.0,125892.0,132777.0,177525.0,126048.0,114107.0,130162.0,189200.0,269301.0,229328.0,245374.0,242815.0,291638.0,262264.0,112357.0,83143.0,50931.0,15743.0,5443.0,2231.0,1946.0,1924.0
blues,5210767.0,2814445.0,813740.0,341193.0,238125.0,202329.0,128611.0,253746.0,163286.0,73867.0,137338.0,117451.0,53336.0,98614.0,123680.0,87450.0,85506.0,135040.0,189755.0,177387.0,202419.0,214058.0,199597.0,114048.0,80888.0,44537.0,22541.0,8823.0,2253.0,1263.0,1091.0,1083.0
blues,4639201.0,3216317.0,1466398.0,715144.0,296846.0,270102.0,163504.0,171663.0,93269.0,127432.0,85256.0,124696.0,57804.0,63540.0,66134.0,81275.0,85212.0,121209.0,198974.0,140964.0,81822.0,200567.0,146913.0,161202.0,77887.0,39700.0,31785.0,18084.0,5857.0,3907.0,3820.0,3809.0
blues,3305888.0,836550.0,376427.0,231017.0,129127.0,178723.0,70390.0,78384.0,72253.0,41702.0,48795.0,93831.0,197942.0,364708.0,246906.0,202658.0,163590.0,220697.0,219201.0,250419.0,247710.0,288445.0,260658.0,182569.0,119774.0,73219.0,53106.0,24728.0,6043.0,2664.0,2472.0,2462.0
blues,4552141.0,2473419.0,1255300.0,405613.0,344550.0,603712.0,138418.0,207879.0,124101.0,58516.0,124531.0,99256.0,85593.0,82486.0,146181.0,108255.0,139247.0,328291.0,269769.0,334139.0,319350.0,273275.0,251730.0,196838.0,93358.0,54259.0,28630.0,12748.0,6500.0,3754.0,3558.0,3550.0
blues,5725782.0,3673317.0,1118017.0,690522.0,1233835.0,714454.0,232983.0,241210.0,132706.0,164705.0,106441.0,115224.0,60481.0,71808.0,72071.0,114290.0,168158.0,390317.0,401639.0,406946.0,238613.0,166381.0,303359.0,143619.0,102784.0,52094.0,25008.0,10208.0,6177.0,4147.0,3978.0,3961.0
blues,6196410.0,4030226.0,1593687.0,688210.0,782016.0,570055.0,356242.0,276785.0,222968.0,131595.0,135860.0,109623.0,105617.0,175084.0,184437.0,259272.0,224582.0,310444.0,386440.0,403861.0,438521.0,365416.0,265750.0,211471.0,114702.0,79326.0,63948.0,31261.0,10681.0,6139.0,5878.0,5848.0
blues,5967712.0,4275749.0,1196064.0,588476.0,408268.0,392017.0,141929.0,172395.0,113746.0,84376.0,134147.0,71605.0,110257.0,92629.0,85318.0,111527.0,104055.0,212500.0,177498.0,155503.0,175206.0,96718.0,177899.0,171533.0,81957.0,70395.0,28866.0,15063.0,11334.0,10774.0,10658.0,10620.0
blues,1922569.0,896178.0,598528.0,362251.0,815658.0,322503.0,158126.0,147827.0,107492.0,97584.0,76854.0,97861.0,93620.0,66231.0,127633.0,77898.0,57659.0,77144.0,144360.0,133484.0,60441.0,68067.0,53848.0,26883.0,21246.0,24161.0,8790.0,6172.0,1639.0,925.0,807.0,798.0
blues,5821417.0,2310589.0,1002938.0,455772.0,556616.0,308707.0,179490.0,155357.0,104490.0,74167.0,210079.0,200537.0,124913.0,197071.0,228500.0,173679.0,142128.0,224654.0,271202.0,164275.0,217517.0,257968.0,264105.0,168427.0,200234.0,142379.0,65434.0,21081.0,12675.0,8869.0,8750.0,8708.0
blues,2875276.0,1507269.0,667704.0,595801.0,314156.0,300452.0,56955.0,83685.0,81040.0,55118.0,71944.0,76352.0,55362.0,94351.0,49533.0,83273.0,67555.0,106637.0,169585.0,97040.0,115399.0,117591.0,91990.0,106358.0,59272.0,35903.0,18527.0,7116.0,2398.0,2026.0,2014.0,2015.0
blues,5586076.0,1915393.0,991689.0,1225656.0,1573624.0,1030276.0,626833.0,418038.0,1192589.0,1819935.0,893844.0,618520.0,590228.0,571598.0,481246.0,499763.0,368510.0,346760.0,304448.0,267283.0,255295.0,231350.0,202908.0,155683.0,114187.0,79638.0,44117.0,20018.0,7140.0,4981.0,4808.0,4788.0
blues,5001241.0,1826566.0,975821.0,908673.0,882978.0,560423.0,684832.0,429823.0,604069.0,883927.0,695726.0,485744.0,383204.0,351027.0,301663.0,412346.0,413831.0,397509.0,361256.0,290329.0,281637.0,322616.0,291441.0,275071.0,238960.0,173005.0,88291.0,46632.0,12012.0,4451.0,2908.0,2854.0
blues,4195709.0,726832.0,531328.0,741752.0,381332.0,896213.0,1384132.0,336709.0,461824.0,578171.0,808543.0,417416.0,359479.0,371153.0,425978.0,400957.0,321064.0,303737.0,213065.0,183658.0,173629.0,197096.0,160605.0,126236.0,98381.0,53830.0,31147.0,13975.0,5660.0,2179.0,1629.0,1608.0
blues,5149211.0,1701912.0,1596435.0,1242205.0,1218257.0,1058269.0,822347.0,554358.0,738593.0,778298.0,563285.0,442550.0,388084.0,288573.0,266321.0,296293.0,265656.0,271389.0,288189.0,254620.0,294309.0,311170.0,245971.0,187594.0,129893.0,83606.0,50569.0,26664.0,13319.0,11421.0,11152.0,11099.0
blues,4701467.0,1207262.0,1014488.0,1439132.0,965738.0,820321.0,1596495.0,382364.0,587024.0,605286.0,538388.0,499546.0,499982.0,436843.0,378259.0,453152.0,370802.0,325970.0,238909.0,195147.0,194619.0,261850.0,177407.0,157191.0,100906.0,67965.0,36339.0,18140.0,7341.0,3180.0,2841.0,2825.0
blues,6502388.0,858684.0,240685.0,268996.0,169585.0,277460.0,371881.0,188038.0,276248.0,384088.0,254141.0,230859.0,241872.0,216614.0,220364.0,243627.0,208180.0,197825.0,189039.0,167554.0,139957.0,125234.0,125920.0,104071.0,75592.0,50805.0,29513.0,13846.0,4375.0,1421.0,1064.0,1045.0
blues,4508064.0,798632.0,229935.0,242989.0,172904.0,214022.0,368744.0,177088.0,275174.0,307367.0,234159.0,222032.0,231957.0,214476.0,221643.0,261633.0,219412.0,196880.0,200535.0,180475.0,155137.0,118044.0,108272.0,106045.0,63672.0,49519.0,27786.0,14862.0,5228.0,1242.0,611.0,557.0
blues,4645179.0,1190834.0,279176.0,284092.0,243796.0,244146.0,382554.0,236833.0,250365.0,406019.0,429014.0,322632.0,327202.0,239576.0,261814.0,287411.0,287855.0,193086.0,182958.0,172707.0,164754.0,162767.0,123860.0,81017.0,66767.0,39024.0,25584.0,11751.0,4289.0,877.0,197.0,124.0
blues,4838073.0,2748754.0,1264965.0,1318445.0,1281485.0,1210409.0,1002317.0,931473.0,840648.0,1346727.0,1155491.0,767206.0,701996.0,510048.0,310045.0,293108.0,295424.0,289711.0,268725.0,211255.0,177429.0,222213.0,159582.0,126446.0,94369.0,58935.0,32420.0,13171.0,5275.0,2375.0,1896.0,1873.0
blues,3502988.0,912133.0,158057.0,141483.0,188697.0,112186.0,141905.0,96128.0,101251.0,187348.0,237100.0,190444.0,195606.0,182743.0,184076.0,224273.0,148364.0,149514.0,125465.0,95891.0,90087.0,94146.0,75414.0,63993.0,47023.0,27456.0,17291.0,7388.0,3331.0,1896.0,1808.0,1798.0
blues,6827347.0,2889802.0,3142992.0,2480246.0,2640630.0,1980683.0,2293397.0,1319215.0,768634.0,650860.0,779126.0,630152.0,557435.0,516514.0,520702.0,469824.0,390388.0,350121.0,335131.0,334357.0,290848.0,257085.0,221751.0,167147.0,141029.0,89688.0,57903.0,23482.0,10108.0,5027.0,4689.0,4667.0
blues,7144762.0,4458094.0,2134493.0,1182377.0,1334401.0,1445946.0,1703658.0,1912434.0,1556905.0,977735.0,884414.0,816069.0,494776.0,613154.0,518143.0,394357.0,329642.0,311522.0,290444.0,245349.0,212738.0,207190.0,171614.0,159221.0,106486.0,84575.0,41730.0,19719.0,8462.0,6209.0,6122.0,6137.0
blues,4554738.0,1162414.0,660495.0,511439.0,571758.0,479552.0,509543.0,675015.0,656211.0,393489.0,491618.0,628968.0,344130.0,293423.0,270352.0,260475.0,208628.0,191764.0,186843.0,168350.0,151903.0,113082.0,100327.0,86338.0,64566.0,44282.0,30199.0,12096.0,4414.0,2362.0,2223.0,2211.0
blues,5674601.0,2869272.0,2219692.0,1785302.0,1689309.0,1204662.0,1621678.0,1696542.0,1701916.0,1014460.0,1084027.0,1119532.0,545785.0,570074.0,477059.0,449009.0,427973.0,346983.0,284082.0,249009.0,223142.0,190220.0,188797.0,152447.0,101766.0,66489.0,42227.0,18758.0,7807.0,4756.0,4567.0,4546.0
blues,6925114.0,4158177.0,1788143.0,1465299.0,2146885.0,2619185.0,2909266.0,2329243.0,1409138.0,934582.0,1068525.0,927290.0,617061.0,640637.0,565407.0,451243.0,406141.0,323383.0,318749.0,305607.0,266445.0,238844.0,221247.0,206847.0,143709.0,91927.0,57824.0,24843.0,10950.0,7792.0,7423.0,7381.0
blues,5921486.0,2878568.0,2395377.0,2234078.0,2253122.0,1215918.0,2101441.0,1532407.0,749453.0,575221.0,600786.0,474551.0,432563.0,409063.0,403552.0,321492.0,274526.0,273393.0,259017.0,245485.0,229451.0,209873.0,205510.0,191974.0,154174.0,101918.0,61395.0,27119.0,9624.0,2169.0,656.0,576.0
blues,5267277.0,2541021.0,2640883.0,1589306.0,1148766.0,890455.0,1241597.0,1018616.0,499450.0,524277.0,467960.0,450255.0,372487.0,356753.0,354106.0,283044.0,264036.0,285007.0,261790.0,254762.0,230808.0,251766.0,185177.0,121560.0,107669.0,69203.0,38135.0,17782.0,5936.0,2712.0,2338.0,2324.0
blues,6679949.0,2663606.0,2045088.0,1803276.0,1627131.0,1846262.0,2458103.0,1848470.0,1093051.0,639173.0,567244.0,476126.0,427546.0,399160.0,487250.0,353172.0,286856.0,296277.0,269470.0,262005.0,193370.0,147470.0,125634.0,115202.0,95607.0,57739.0,31839.0,13646.0,5284.0,3383.0,3182.0,3170.0
blues,5428836.0,2684625.0,1153000.0,1716266.0,1380599.0,904388.0,1084769.0,1051309.0,1128825.0,1096141.0,955288.0,428015.0,370472.0,450147.0,429607.0,339897.0,236921.0,227964.0,188177.0,182680.0,153101.0,142006.0,126120.0,111386.0,82387.0,56273.0,33366.0,14732.0,4945.0,1107.0,200.0,97.0
blues,6643389.0,2081148.0,1609523.0,782761.0,913096.0,1013739.0,1450949.0,1675907.0,1629904.0,1101870.0,1342475.0,1547087.0,622577.0,635740.0,493889.0,398701.0,334800.0,367373.0,338481.0,264195.0,201842.0,207600.0,179054.0,147574.0,96655.0,81144.0,53683.0,21667.0,6176.0,2794.0,2309.0,2285.0
blues,7452157.0,2527580.0,2271120.0,2059609.0,2042034.0,1629258.0,2129492.0,1795791.0,795037.0,537228.0,620909.0,462926.0,385476.0,395082.0,385723.0,293902.0,258387.0,295201.0,313096.0,254249.0,209224.0,199138.0,162841.0,120391.0,81479.0,53556.0,36359.0,16486.0,6217.0,3680.0,3474.0,3425.0
blues,5059169.0,1679361.0,1124667.0,697689.0,556874.0,1319408.0,660809.0,1068359.0,1428228.0,937302.0,756979.0,1055840.0,732468.0,921317.0,527433.0,859456.0,685375.0,436542.0,326600.0,401791.0,357264.0,317465.0,210435.0,156981.0,84235.0,44534.0,22154.0,9448.0,2673.0,706.0,361.0,334.0
blues,2690057.0,1639159.0,2408380.0,1536166.0,1835897.0,1051424.0,693554.0,731497.0,701224.0,328047.0,428893.0,888693.0,1284971.0,650200.0,523369.0,617717.0,648155.0,509548.0,260108.0,186587.0,197383.0,154363.0,156179.0,147414.0,100421.0,57823.0,24793.0,9767.0,5390.0,4519.0,4471.0,4457.0
blues,2244033.0,1793819.0,2769493.0,1116991.0,1619737.0,1418661.0,1305792.0,1052323.0,785211.0,551961.0,501404.0,1256826.0,826657.0,746039.0,713297.0,881039.0,930397.0,451591.0,303679.0,272944.0,236723.0,355067.0,292482.0,209046.0,224067.0,123681.0,40119.0,19093.0,8390.0,1914.0,292.0,133.0
blues,2952254.0,2509878.0,1801712.0,580197.0,672775.0,409834.0,672143.0,901140.0,642039.0,864341.0,1309808.0,726491.0,871035.0,717626.0,611983.0,594677.0,427777.0,254397.0,271381.0,201976.0,255851.0,160819.0,128564.0,165096.0,163302.0,115116.0,52168.0,29529.0,11598.0,3386.0,1349.0,1236.0
blues,1971240.0,1988070.0,2880311.0,1644117.0,1622838.0,1428187.0,820559.0,753065.0,586520.0,619898.0,583689.0,1267309.0,949770.0,502362.0,618676.0,978007.0,889828.0,490447.0,283981.0,244125.0,221208.0,224606.0,262333.0,297166.0,249848.0,108256.0,46655.0,18958.0,8930.0,3765.0,2881.0,2841.0
blues,3266427.0,2127235.0,1973812.0,1030083.0,1119568.0,1457610.0,721580.0,804868.0,555748.0,335444.0,435189.0,853571.0,964131.0,515900.0,412635.0,383447.0,417728.0,454892.0,296313.0,229499.0,183650.0,217701.0,225244.0,218441.0,128432.0,76844.0,41878.0,24959.0,7983.0,1793.0,459.0,350.0
blues,3176086.0,3482512.0,2009031.0,1022099.0,1348769.0,1777532.0,860062.0,858670.0,589835.0,668178.0,775869.0,1230937.0,1203749.0,518528.0,604043.0,717899.0,695359.0,537495.0,434655.0,505532.0,438072.0,464476.0,389706.0,306766.0,221867.0,148201.0,59080.0,31497.0,9877.0,2243.0,684.0,524.0
blues,2689203.0,2211794.0,1907141.0,671857.0,609017.0,378072.0,606108.0,681366.0,459330.0,561777.0,713279.0,524876.0,579754.0,431702.0,376745.0,395873.0,241526.0,183750.0,240889.0,184108.0,148380.0,133984.0,145350.0,151035.0,101513.0,91026.0,64229.0,27410.0,9742.0,2875.0,1721.0,1657.0
blues,2826710.0,2715313.0,1782438.0,924956.0,950427.0,811435.0,634486.0,618619.0,463532.0,409968.0,469235.0,515359.0,799538.0,756876.0,627423.0,595234.0,394670.0,388823.0,264154.0,341507.0,354331.0,224879.0,138622.0,116796.0,89213.0,60093.0,20518.0,11425.0,5429.0,3623.0,3493.0,3467.0
blues,2797308.0,2396925.0,2743159.0,1236503.0,1094526.0,833424.0,698220.0,673189.0,386465.0,291779.0,337951.0,289040.0,282742.0,239963.0,212776.0,232061.0,301696.0,307343.0,229838.0,141049.0,91270.0,82698.0,95318.0,95256.0,82264.0,59186.0,29174.0,12036.0,3632.0,1800.0,1633.0,1611.0
blues,3236256.0,2603089.0,2185339.0,890470.0,732034.0,482705.0,598395.0,729130.0,506072.0,572528.0,902059.0,618865.0,760200.0,580886.0,429925.0,479302.0,311837.0,227721.0,243977.0,201300.0,247396.0,156098.0,139121.0,163020.0,152873.0,106455.0,48433.0,29942.0,12008.0,4458.0,3439.0,3400.0
blues,2721466.0,1968346.0,1023888.0,388288.0,350189.0,323634.0,339255.0,354828.0,347005.0,341266.0,320122.0,381661.0,364373.0,314302.0,357743.0,688717.0,330069.0,215239.0,202936.0,228932.0,211891.0,193707.0,138187.0,160689.0,167299.0,156696.0,58842.0,35692.0,11709.0,2926.0,1094.0,1039.0
blues,9032249.0,6226404.0,2714757.0,3012050.0,2473757.0,2031817.0,2967433.0,2794145.0,1958599.0,1449242.0,1309264.0,809504.0,717880.0,821081.0,789545.0,599182.0,538197.0,619497.0,589092.0,472341.0,352223.0,320407.0,295093.0,214193.0,177141.0,117221.0,75036.0,42183.0,17758.0,7496.0,6226.0,6174.0
blues,7501736.0,3595536.0,2089689.0,1711066.0,1324581.0,1591800.0,1145074.0,966539.0,867241.0,661361.0,657960.0,514724.0,478797.0,467248.0,581353.0,511960.0,651076.0,706662.0,778419.0,754178.0,717218.0,560300.0,532180.0,361537.0,280004.0,192520.0,116826.0,78744.0,26344.0,9540.0,5879.0,5626.0
blues,8624969.0,3920244.0,1908836.0,2417504.0,2156974.0,2247864.0,2709088.0,2477995.0,2001424.0,1827248.0,1340751.0,1015389.0,882911.0,808780.0,896448.0,817695.0,710768.0,646724.0,633375.0,620199.0,592018.0,570742.0,488956.0,381653.0,304465.0,209356.0,120999.0,81514.0,68194.0,65770.0,65827.0,65794.0
blues,6263944.0,2705686.0,2702836.0,1387560.0,2171426.0,2011305.0,2013301.0,1842070.0,1730597.0,1992135.0,2498983.0,807560.0,735067.0,575295.0,842783.0,693395.0,785866.0,735736.0,827589.0,522366.0,403522.0,441691.0,843067.0,479920.0,299148.0,206304.0,141009.0,107075.0,69808.0,66308.0,65953.0,65952.0
blues,8155560.0,4727134.0,2777010.0,2661367.0,2596101.0,3082083.0,2242810.0,1602630.0,989296.0,810802.0,942214.0,582600.0,569560.0,685400.0,751787.0,622218.0,652835.0,630628.0,658876.0,515521.0,441741.0,427339.0,435063.0,330159.0,249039.0,176359.0,99575.0,55176.0,16597.0,5229.0,2747.0,2617.0
blues,8229849.0,4745760.0,4448887.0,4126532.0,3649938.0,2549204.0,2223959.0,2221240.0,1335894.0,1104486.0,1084802.0,926889.0,832727.0,661370.0,916283.0,682895.0,742907.0,606299.0,643541.0,487626.0,497137.0,491266.0,473632.0,322915.0,242908.0,158129.0,85638.0,46667.0,13742.0,3808.0,2325.0,2291.0
blues,8837368.0,3556395.0,4553985.0,2080739.0,2230659.0,3879924.0,2451834.0,2451016.0,1638571.0,1030045.0,1056379.0,1427651.0,822601.0,784607.0,1151644.0,729246.0,647339.0,594173.0,626522.0,475199.0,451078.0,413978.0,478410.0,376654.0,286857.0,194341.0,119245.0,75490.0,19097.0,5896.0,3597.0,3531.0
blues,7609921.0,6164630.0,2890109.0,2255989.0,1819324.0,2439895.0,1879444.0,1332439.0,897445.0,706125.0,836010.0,671912.0,552555.0,481593.0,361368.0,300177.0,303071.0,393808.0,370525.0,251013.0,233821.0,195618.0,172924.0,133312.0,109329.0,97112.0,50555.0,24869.0,12449.0,9065.0,8795.0,8738.0
blues,8772011.0,5028342.0,4367009.0,3650457.0,3493856.0,2745625.0,2590200.0,1864885.0,1807496.0,1200410.0,1305187.0,1177601.0,1597291.0,1277600.0,636054.0,617779.0,549980.0,466499.0,421300.0,415644.0,363904.0,311732.0,249598.0,230665.0,183338.0,134821.0,85366.0,31757.0,11097.0,3243.0,1417.0,1295.0
